taxon_order,species_code,bio_concept_code,primary_com_name,sci_name,value
28744,wcrcha1,FA3C53B8,White-crowned Robin-Chat,Cossypha albicapillus,IUCN_LC
28749,anccha1,70F693B6,Angola Cave-Chat,Xenocopsychus ansorgei,IUCN_LC
28750,copthr1,A0A3B03D,Collared Palm-Thrush,Cichladusa arquata,IUCN_LC
28751,rtpthr1,A27D752A,Rufous-tailed Palm-Thrush,Cichladusa ruficauda,IUCN_LC
28752,spmthr1,3.46E+14,Spotted Morning-Thrush,Cichladusa guttata,IUCN_LC
28756,eurrob1,C809B2B9,European Robin,Erithacus rubecula,IUCN_LC
28766,whsrob1,230A0342,White-starred Robin,Pogonocichla stellata,IUCN_LC
28777,swyrob1,3622BD28,Swynnerton's Robin,Swynnertonia swynnertoni,IUCN_VU
28780,brcale1,8B7A6FE9,Brown-chested Alethe,Chamaetylas poliocephala,IUCN_LC
28792,retale1,F71CDDC8,Red-throated Alethe,Chamaetylas poliophrys,IUCN_LC
28795,choale1,68B8466C,Cholo Alethe,Chamaetylas choloensis,IUCN_VU
28798,whcale1,4ACA4C5C,White-chested Alethe,Chamaetylas fuelleborni,IUCN_LC
28799,forrob6,E3760281,Olive-backed Forest Robin,Stiphrornis pyrrholaemus,IUCN_NT
28808,gywroc1,25C26AB9,Gray-winged Robin-Chat,Sheppardia polioptera,IUCN_LC
28813,shtaka2,5F5CE177,Short-tailed Akalat,Sheppardia poensis,IUCN_LC
28820,bocaka11,CD0DE547,Bocage's Akalat,Sheppardia bocagei,IUCN_LC
28824,lowaka1,65C6355E,Lowland Akalat,Sheppardia cyornithopsis,IUCN_LC
28828,equaka1,C25F57BD,Equatorial Akalat,Sheppardia aequatorialis,IUCN_LC
28831,shaaka1,9B35BE95,Sharpe's Akalat,Sheppardia sharpei,IUCN_LC
28834,eacaka1,3E4783BA,East Coast Akalat,Sheppardia gunningi,IUCN_NT
28839,gabaka1,F82D1379,Gabela Akalat,Sheppardia gabela,IUCN_EN
28840,usaaka1,F6E72DBC,Usambara Akalat,Sheppardia montana,IUCN_EN
28841,iriaka1,44A7DA22,Iringa Akalat,Sheppardia lowei,IUCN_VU
28842,rubaka1,CDFAB323,Rubeho Akalat,Sheppardia aurantiithorax,IUCN_EN
28843,bagbab2,85E10874,Bagobo Robin,Leonardina woodi,IUCN_LC
28844,eyjfly1,8F08C0B4,Eyebrowed Jungle Flycatcher,Vauriella gularis,IUCN_LC
28845,rufjuf1,52502154,Rusty-flanked Jungle Flycatcher,Vauriella insignis,IUCN_VU
28846,negjuf1,2008024C,Negros Jungle Flycatcher,Vauriella albigularis,IUCN_EN
28847,minjuf1,ED864E8F,Mindanao Jungle Flycatcher,Vauriella goodfellowi,IUCN_NT
28853,rubsho1,E1BA4929,Rusty-bellied Shortwing,Brachypteryx hyperythra,IUCN_NT
28854,lessho1,26ACC9A5,Lesser Shortwing,Brachypteryx leucophris,IUCN_LC
28860,whbsho4,0C0078A7,Himalayan Shortwing,Brachypteryx cruralis,IUCN_LC
28861,whbsho5,DF676564,Chinese Shortwing,Brachypteryx sinensis,IUCN_LC
28863,whbsho6,66A4C6BB,Taiwan Shortwing,Brachypteryx goodfellowi,IUCN_LC
28864,whbsho7,BCB949A5,Philippine Shortwing,Brachypteryx poliogyna,IUCN_LC
28872,whbsho8,1599A511,Bornean Shortwing,Brachypteryx erythrogyna,IUCN_LC
28873,whbsho9,EED638F3,Sumatran Shortwing,Brachypteryx saturata,IUCN_LC
28874,whbsho10,98AF741E,Javan Shortwing,Brachypteryx montana,IUCN_LC
28875,whbsho11,3353BA88,Flores Shortwing,Brachypteryx floris,IUCN_LC
28878,gousho1,5D15D786,Gould's Shortwing,Heteroxenicus stellatus,IUCN_LC
28881,rutrob1,9C056398,Rufous-tailed Robin,Larvivora sibilans,IUCN_LC
28882,ruhrob1,5C44B7AF,Rufous-headed Robin,Larvivora ruficeps,IUCN_EN
28883,japrob2,76E2708C,Japanese Robin,Larvivora akahige,IUCN_LC
28884,japrob3,20940C94,Izu Robin,Larvivora tanensis,IUCN_VU
28886,ryurob2,69346554,Ryukyu Robin,Larvivora komadori,IUCN_NT
28887,ryurob3,742C395C,Okinawa Robin,Larvivora namiyei,IUCN_NT
28889,inbrob1,43B60493,Indian Blue Robin,Larvivora brunnea,IUCN_LC
28892,sibrob,A8AA7E19,Siberian Blue Robin,Larvivora cyane,IUCN_LC
28895,whtrob3,73BD4B29,White-throated Robin,Irania gutturalis,IUCN_LC
28896,thrnig1,6EC66752,Thrush Nightingale,Luscinia luscinia,IUCN_LC
28897,comnig1,7C7F0DEE,Common Nightingale,Luscinia megarhynchos,IUCN_LC
28904,whbred1,789DEC69,White-bellied Redstart,Luscinia phaenicuroides,IUCN_LC
28907,blueth,AFD6FD81,Bluethroat,Luscinia svecica,IUCN_LC
28922,ceywht1,F7B59EF7,Sri Lanka Whistling-Thrush,Myophonus blighi,IUCN_EN
28923,shwthr1,DF2951BF,Shiny Whistling-Thrush,Myophonus melanurus,IUCN_LC
28924,javwht1,7508D58D,Javan Whistling-Thrush,Myophonus glaucinus,IUCN_LC
28925,chwwht1,0652AFB0,Sumatran Whistling-Thrush,Myophonus castaneus,IUCN_NT
28926,borwht1,5C64346C,Bornean Whistling-Thrush,Myophonus borneensis,IUCN_LC
28927,mawthr2,8B409B52,Malayan Whistling-Thrush,Myophonus robinsoni,IUCN_NT
28928,mawthr1,1C4DA989,Malabar Whistling-Thrush,Myophonus horsfieldii,IUCN_LC
28929,fowthr1,5420A5B7,Taiwan Whistling-Thrush,Myophonus insularis,IUCN_LC
28930,blwthr1,DE6C227D,Blue Whistling-Thrush,Myophonus caeruleus,IUCN_LC
28939,litfor1,92454493,Little Forktail,Enicurus scouleri,IUCN_LC
28952,spofor1,94160C77,Spotted Forktail,Enicurus maculatus,IUCN_LC
28957,sunfor1,89D92B91,Sunda Forktail,Enicurus velatus,IUCN_LC
28960,chnfor1,A35795D6,Chestnut-naped Forktail,Enicurus ruficapillus,IUCN_NT
28961,blbfor1,7520AC01,Black-backed Forktail,Enicurus immaculatus,IUCN_LC
28962,slbfor1,B04A5C77,Slaty-backed Forktail,Enicurus schistaceus,IUCN_LC
28964,fireth1,AD2D6B14,Firethroat,Calliope pectardens,IUCN_NT
28965,btbrob1,497B8CEE,Blackthroat,Calliope obscura,IUCN_VU
28966,sibrub,786B0F98,Siberian Rubythroat,Calliope calliope,IUCN_LC
28967,himrub1,95418926,Himalayan Rubythroat,Calliope pectoralis,IUCN_LC
28971,chirub1,157C8A98,Chinese Rubythroat,Calliope tschebaiewi,IUCN_LC
28978,sunrob1,1C308E43,Sunda Robin,Myiomela diana,IUCN_LC
28981,blfrob1,858C33DD,Blue-fronted Robin,Cinclidium frontale,IUCN_LC
28984,refblu,9F2611E8,Red-flanked Bluetail,Tarsiger cyanurus,IUCN_LC
28987,himblu1,EBC83ABE,Himalayan Bluetail,Tarsiger rufilatus,IUCN_LC
28989,rbbrob1,40EF82DE,Rufous-breasted Bush-Robin,Tarsiger hyperythrus,IUCN_LC
28990,wbbrob1,74313060,White-browed Bush-Robin,Tarsiger indicus,IUCN_LC
28995,gobrob1,CF1D988A,Golden Bush-Robin,Tarsiger chrysaeus,IUCN_LC
28998,cobrob1,55B75532,Collared Bush-Robin,Tarsiger johnstoniae,IUCN_LC
29001,korfly1,70030C48,Yellow-rumped Flycatcher,Ficedula zanthopygia,IUCN_LC
29002,narfly1,40B76146,Green-backed Flycatcher,Ficedula elisae,IUCN_LC
29003,narfly2,DEA1FD2E,Narcissus Flycatcher,Ficedula narcissina,IUCN_LC
29004,narfly3,98DA78EC,Ryukyu Flycatcher,Ficedula owstoni,IUCN_LC
29007,mugfly,0557B8E5,Mugimaki Flycatcher,Ficedula mugimaki,IUCN_LC
29008,slbfly1,EF8548B9,Slaty-backed Flycatcher,Ficedula erithacus,IUCN_LC
29009,barfly1,47C88B19,Black-and-orange Flycatcher,Ficedula nigrorufa,IUCN_LC
29010,slbfly2,8A18D787,Slaty-blue Flycatcher,Ficedula tricolor,IUCN_LC
29015,snbfly1,0EEEF8C2,Snowy-browed Flycatcher,Ficedula hyperythra,IUCN_LC
29030,pybfly1,4A9906BA,Pygmy Flycatcher,Ficedula hodgsoni,IUCN_LC
29033,rugfly1,57D97C57,Rufous-gorgeted Flycatcher,Ficedula strophiata,IUCN_LC
29036,sapfly1,94AF14FA,Sapphire Flycatcher,Ficedula sapphira,IUCN_LC
29040,lipfly1,58F57E07,Little Pied Flycatcher,Ficedula westermanni,IUCN_LC
29049,ultfly1,808001B1,Ultramarine Flycatcher,Ficedula superciliaris,IUCN_LC
29052,rutfly6,F6A82D7F,Rusty-tailed Flycatcher,Ficedula ruficauda,IUCN_LC
29053,taifly1,99985173,Taiga Flycatcher,Ficedula albicilla,IUCN_LC
29054,kasfly1,BFB564AA,Kashmir Flycatcher,Ficedula subrubra,IUCN_VU
29055,rebfly,6A3CA06B,Red-breasted Flycatcher,Ficedula parva,IUCN_LC
29057,semfly1,BE56C141,Semicollared Flycatcher,Ficedula semitorquata,IUCN_LC
29065,colfly1,0B2F8058,Collared Flycatcher,Ficedula albicollis,IUCN_LC
29070,rucfly3,4BA2D4EE,Tanimbar Flycatcher,Ficedula riedeli,IUCN_NT
29071,rucfly1,EE4C2320,Rufous-chested Flycatcher,Ficedula dumetoria,IUCN_LC
29074,palfly1,C7896162,Palawan Flycatcher,Ficedula platenae,IUCN_VU
29075,furfly1,ADF166DE,Furtive Flycatcher,Ficedula disposita,IUCN_NT
29076,rutfly5,0DBEE836,Rufous-throated Flycatcher,Ficedula rufigula,IUCN_NT
29077,damfly1,C219B576,Damar Flycatcher,Ficedula henrici,IUCN_NT
29078,cicfly1,752092BF,Cinnamon-chested Flycatcher,Ficedula buruensis,IUCN_LC
29082,lomfly1,42C56290,Lompobattang Flycatcher,Ficedula bonthaina,IUCN_EN
29083,sumfly1,16577904,Sumba Flycatcher,Ficedula harterti,IUCN_LC
29084,blbfly2,02C91A31,Black-banded Flycatcher,Ficedula timorensis,IUCN_NT
29085,lisfly1,F5DB600C,Little Slaty Flycatcher,Ficedula basilanica,IUCN_VU
29088,rutfly7,1DE8E22F,Cryptic Flycatcher,Ficedula crypta,IUCN_LC
29089,bunfly1,C1BCE534,Bundok Flycatcher,Ficedula luzoniensis,IUCN_LC
29099,blfred1,F6732792,Blue-fronted Redstart,Phoenicurus frontalis,IUCN_LC
29100,plured1,1850B440,Plumbeous Redstart,Phoenicurus fuliginosus,IUCN_LC
29103,luzred1,4DB42DF9,Luzon Redstart,Phoenicurus bicolor,IUCN_NT
29104,rubred2,03E448A1,Rufous-backed Redstart,Phoenicurus erythronotus,IUCN_LC
29105,whcred1,D2E75830,White-capped Redstart,Phoenicurus leucocephalus,IUCN_LC
29106,alsred1,40DEDD83,Ala Shan Redstart,Phoenicurus alaschanicus,IUCN_NT
29107,bucred1,DDD9AFC2,Blue-capped Redstart,Phoenicurus coeruleocephala,IUCN_LC
29108,moured1,7A8D10C0,Moussier's Redstart,Phoenicurus moussieri,IUCN_LC
29109,comred2,06DD9D95,Common Redstart,Phoenicurus phoenicurus,IUCN_LC
29112,hodred1,1.55E+06,Hodgson's Redstart,Phoenicurus hodgsoni,IUCN_LC
29113,whtred1,B28F28BC,White-throated Redstart,Phoenicurus schisticeps,IUCN_LC
29114,whwred2,3B01E171,White-winged Redstart,Phoenicurus erythrogastrus,IUCN_LC
29117,blared1,612B5C24,Black Redstart,Phoenicurus ochruros,IUCN_LC
29129,daured1,E859E499,Daurian Redstart,Phoenicurus auroreus,IUCN_LC
29133,lirthr1,566669CC,Little Rock-Thrush,Monticola rufocinereus,IUCN_LC
29136,cbrthr1,7305993C,Chestnut-bellied Rock-Thrush,Monticola rufiventris,IUCN_LC
29137,wtrthr1,AC6BC1EC,White-throated Rock-Thrush,Monticola gularis,IUCN_LC
29138,bcrthr1,A84C5E18,Blue-capped Rock-Thrush,Monticola cinclorhyncha,IUCN_LC
29139,strthr1,A20D777F,Short-toed Rock-Thrush,Monticola brevipes,IUCN_LC
29142,serthr1,CCC257D0,Sentinel Rock-Thrush,Monticola explorator,IUCN_NT
29146,ammrot1,6BE53CFC,Amber Mountain Rock-Thrush,Monticola erythronotus,IUCN_EN
29150,rtrthr1,736D38E7,Rufous-tailed Rock-Thrush,Monticola saxatilis,IUCN_LC
29151,burthr,41D76F4B,Blue Rock-Thrush,Monticola solitarius,IUCN_LC
29159,mirthr1,57DB5D4E,Miombo Rock-Thrush,Monticola angolensis,IUCN_LC
29162,carthr1,22E11A7D,Cape Rock-Thrush,Monticola rupestris,IUCN_LC
29163,wwccha1,6A984F97,White-winged Cliff-Chat,Monticola semirufus,IUCN_LC
29165,whinch1,A0EDAEA2,Whinchat,Saxicola rubetra,IUCN_LC
29167,whbbus4,BB5C7A45,White-browed Bushchat,Saxicola macrorhynchus,IUCN_VU
29168,whtbus1,8C0E2D62,White-throated Bushchat,Saxicola insignis,IUCN_VU
29169,caisto1,FEA56E91,Fuerteventura Stonechat,Saxicola dacotiae,IUCN_NT
29206,reusto1,63C0999F,Reunion Stonechat,Saxicola tectes,IUCN_LC
29207,whtsto2,54793140,White-tailed Stonechat,Saxicola leucurus,IUCN_LC
29209,piebus1,A64A1FA2,Pied Bushchat,Saxicola caprata,IUCN_LC
29226,jerbus1,161A2629,Jerdon's Bushchat,Saxicola jerdoni,IUCN_LC
29227,grybus1,1580864C,Gray Bushchat,Saxicola ferreus,IUCN_LC
29230,timbus1,FC6AF842,Timor Bushchat,Saxicola gutturalis,IUCN_LC
29234,busbus1,916C5AED,Buff-streaked Chat,Campicoloides bifasciatus,IUCN_LC
29235,siccha1,BF0859C5,Sickle-winged Chat,Emarginata sinuata,IUCN_LC
29239,karcha1,EA459C8C,Karoo Chat,Emarginata schlegelii,IUCN_LC
29244,tracha1,17DEACED,Tractrac Chat,Emarginata tractrac,IUCN_LC
29250,moocha1,8EB0AB41,Moorland Chat,Pinarochroa sordida,IUCN_LC
29255,moccha1,F8B6EC31,Mocking Cliff-Chat,Thamnolaea cinnamomeiventris,IUCN_LC
29264,soocha1,B55BADC1,Sooty Chat,Myrmecocichla nigra,IUCN_LC
29265,noacha1,E09F7223,Northern Anteater-Chat,Myrmecocichla aethiops,IUCN_LC
29269,soacha1,400A83B9,Southern Anteater-Chat,Myrmecocichla formicivora,IUCN_LC
29270,conmoo1,7631D1A3,Congo Moor Chat,Myrmecocichla tholloni,IUCN_LC
29271,mouwhe1,3B26A7B2,Mountain Wheatear,Myrmecocichla monticola,IUCN_LC
29276,ruecha1,1B6016EC,Rüppell's Chat,Myrmecocichla melaena,IUCN_LC
29277,whbcha2,535524BE,Arnot's Chat,Myrmecocichla arnotti,IUCN_LC
29281,norwhe,DF526047,Northern Wheatear,Oenanthe oenanthe,IUCN_LC
29286,norwhe3,3983013B,Atlas Wheatear,Oenanthe seebohmi,IUCN_LC
29288,capwhe1,E6BD3258,Capped Wheatear,Oenanthe pileata,IUCN_LC
29292,rebwhe2,DB59BA9E,Buff-breasted Wheatear,Oenanthe bottae,IUCN_LC
29293,rebwhe3,19ADEF8A,Rusty-breasted Wheatear,Oenanthe frenata,IUCN_LC
29294,isawhe1,E6C6F746,Isabelline Wheatear,Oenanthe isabellina,IUCN_LC
29295,heuwhe1,6ADB636C,Heuglin's Wheatear,Oenanthe heuglinii,IUCN_LC
29296,hoowhe1,17F2D08C,Hooded Wheatear,Oenanthe monacha,IUCN_LC
29297,deswhe1,078BC0ED,Desert Wheatear,Oenanthe deserti,IUCN_LC
29302,cypwhe1,A3148129,Cyprus Wheatear,Oenanthe cypriaca,IUCN_LC
29306,piewhe1,2FB34D83,Pied Wheatear,Oenanthe pleschanka,IUCN_LC
29311,wfbcha1,CC3B0B59,White-fronted Black-Chat,Oenanthe albifrons,IUCN_LC
29317,somwhe1,631D27EF,Somali Wheatear,Oenanthe phillipsi,IUCN_LC
29318,rerwhe1,A9ADB78D,Red-rumped Wheatear,Oenanthe moesta,IUCN_LC
29321,blacks1,10E5B18E,Blackstart,Oenanthe melanura,IUCN_LC
29328,famcha1,CD8DEBE3,Familiar Chat,Oenanthe familiaris,IUCN_LC
29337,somcha1,B2C33E06,Sombre Rock Chat,Oenanthe dubia,IUCN_DD
29338,brtcha1,DA3F40DB,Brown-tailed Chat,Oenanthe scotocerca,IUCN_LC
29346,indcha1,F8995B0A,Brown Rock Chat,Oenanthe fusca,IUCN_LC
29347,varwhe1,F0CB79C0,Variable Wheatear,Oenanthe picata,IUCN_LC
29351,blawhe1,1C98EA2F,Black Wheatear,Oenanthe leucura,IUCN_LC
29354,humwhe2,95C1E715,Hume's Wheatear,Oenanthe albonigra,IUCN_LC
29355,whtwhe1,CAFA98EE,White-crowned Wheatear,Oenanthe leucopyga,IUCN_LC
29359,mouwhe5,3CA06BE3,Arabian Wheatear,Oenanthe lugentoides,IUCN_LC
29362,mouwhe4,5396F9FB,Abyssinian Wheatear,Oenanthe lugubris,IUCN_LC
29366,finwhe1,3A712A25,Finsch's Wheatear,Oenanthe finschii,IUCN_LC
29369,mouwhe2,9EE7BF1C,Mourning Wheatear,Oenanthe lugens,IUCN_LC
29375,retwhe3,FB719320,Kurdish Wheatear,Oenanthe xanthoprymna,IUCN_LC
29376,retwhe2,E749750A,Persian Wheatear,Oenanthe chrysopygia,IUCN_LC
29379,boucha1,ECCFBEB5,Boulder Chat,Pinarornis plumosus,IUCN_LC
29382,bohwax,AEF821EC,Bohemian Waxwing,Bombycilla garrulus,IUCN_LC
29386,cedwax,9437D635,Cedar Waxwing,Bombycilla cedrorum,IUCN_LC
29388,japwax1,F13AA87F,Japanese Waxwing,Bombycilla japonica,IUCN_NT
29391,kauoo,D4D46BE5,Kauai Oo,Moho braccatus,IUCN_EX
29392,oahoo,A9D4B4FA,Oahu Oo,Moho apicalis,IUCN_EX
29393,bisoo,708DC3B5,Bishop's Oo,Moho bishopi,IUCN_EX
29394,hawoo,07958FE0,Hawaii Oo,Moho nobilis,IUCN_EX
29395,kioea,511F5AF7,Kioea,Chaetoptila angustipluma,IUCN_EX
29397,bayfly1,2AF8DBBD,Black-and-yellow Silky-flycatcher,Phainoptila melanoxantha,IUCN_LC
29400,grsfly1,18003191,Gray Silky-flycatcher,Ptiliogonys cinereus,IUCN_LC
29405,ltsfly1,12D30D1A,Long-tailed Silky-flycatcher,Ptiliogonys caudatus,IUCN_LC
29406,phaino,BD929CBC,Phainopepla,Phainopepla nitens,IUCN_LC
29410,palmch1,A274284B,Palmchat,Dulus dominicus,IUCN_LC
29416,hypoco1,D08193E0,Hypocolius,Hypocolius ampelinus,IUCN_LC
29418,gursug1,EDEE3E5C,Gurney's Sugarbird,Promerops gurneyi,IUCN_NT
29421,capsug1,AEE09552,Cape Sugarbird,Promerops cafer,IUCN_LC
29423,spothr1,3ADCF52E,Spot-throat,Modulatrix stictigula,IUCN_LC
29426,dapthr1,D2E8BF1B,Dapple-throat,Arcanator orostruthus,IUCN_NT
29430,gycill1,FC1BE879,Gray-chested Babbler,Kakamega poliothorax,IUCN_LC
29432,olbflo1,27665659,Olive-backed Flowerpecker,Prionochilus olivaceus,IUCN_LC
29436,yebflo2,8387A208,Yellow-breasted Flowerpecker,Prionochilus maculatus,IUCN_LC
29441,crbflo1,C52E5D09,Crimson-breasted Flowerpecker,Prionochilus percussus,IUCN_LC
29445,palflo1,AB5413A0,Palawan Flowerpecker,Prionochilus plateni,IUCN_LC
29448,yerflo1,9C17341F,Yellow-rumped Flowerpecker,Prionochilus xanthopygius,IUCN_LC
29449,scbflo2,A6B4FA85,Scarlet-breasted Flowerpecker,Prionochilus thoracicus,IUCN_NT
29451,speflo1,E524E4CB,Spectacled Flowerpecker,Dicaeum dayakorum,IUCN_DD
29452,gorflo1,6D0266CC,Golden-rumped Flowerpecker,Dicaeum annae,IUCN_LC
29455,thbflo1,78B55ACC,Thick-billed Flowerpecker,Dicaeum agile,IUCN_LC
29470,brbflo1,8D178429,Brown-backed Flowerpecker,Dicaeum everetti,IUCN_NT
29473,whiflo1,B8F60E84,Whiskered Flowerpecker,Dicaeum proprium,IUCN_LC
29474,yevflo1,4AFCA9BB,Yellow-vented Flowerpecker,Dicaeum chrysorrheum,IUCN_LC
29477,yebflo1,DDEA6B69,Yellow-bellied Flowerpecker,Dicaeum melanozanthum,IUCN_LC
29478,whtflo1,6D711040,White-throated Flowerpecker,Dicaeum vincens,IUCN_NT
29479,yesflo1,FD27C27B,Yellow-sided Flowerpecker,Dicaeum aureolimbatum,IUCN_LC
29482,olcflo1,BCD2017C,Olive-capped Flowerpecker,Dicaeum nigrilore,IUCN_LC
29485,flcflo2,9B41B11D,Yellow-crowned Flowerpecker,Dicaeum anthonyi,IUCN_LC
29486,flcflo3,0C55C543,Flame-crowned Flowerpecker,Dicaeum kampalili,IUCN_LC
29489,bicflo1,01EAB134,Bicolored Flowerpecker,Dicaeum bicolor,IUCN_LC
29493,cebflo1,8BDE79BB,Cebu Flowerpecker,Dicaeum quadricolor,IUCN_CR
29494,resflo1,1C0CB747,Red-keeled Flowerpecker,Dicaeum australe,IUCN_LC
29495,rekflo1,82F4FF0B,Black-belted Flowerpecker,Dicaeum haematostictum,IUCN_LC
29496,sccflo1,DD4ABC00,Scarlet-collared Flowerpecker,Dicaeum retrocinctum,IUCN_VU
29497,orbflo1,3E81AAE0,Orange-bellied Flowerpecker,Dicaeum trigonostigma,IUCN_LC
29516,whbflo1,1262D49B,White-bellied Flowerpecker,Dicaeum hypoleucum,IUCN_LC
29524,pabflo1,BDB26F7B,Pale-billed Flowerpecker,Dicaeum erythrorhynchos,IUCN_LC
29528,plaflo1,62585CD8,Nilgiri Flowerpecker,Dicaeum concolor,IUCN_LC
29537,pygflo1,4E318300,Pygmy Flowerpecker,Dicaeum pygmaeum,IUCN_LC
29543,crcflo1,EDF116F9,Crimson-crowned Flowerpecker,Dicaeum nehrkorni,IUCN_LC
29544,flbflo3,2CB92155,Halmahera Flowerpecker,Dicaeum schistaceiceps,IUCN_LC
29545,flbflo2,3D30CF40,Buru Flowerpecker,Dicaeum erythrothorax,IUCN_LC
29546,ashflo1,20BD1A23,Ashy Flowerpecker,Dicaeum vulneratum,IUCN_LC
29547,olcflo2,242897,Olive-crowned Flowerpecker,Dicaeum pectorale,IUCN_LC
29550,recflo1,C4E2C54B,Red-capped Flowerpecker,Dicaeum geelvinkianum,IUCN_LC
29560,louflo1,92AEC0AF,Louisiade Flowerpecker,Dicaeum nitidum,IUCN_LC
29563,rebflo1,5D552978,Red-banded Flowerpecker,Dicaeum eximium,IUCN_LC
29567,midflo1,7BFF5F7A,Midget Flowerpecker,Dicaeum aeneum,IUCN_LC
29571,motflo1,376EC06B,Mottled Flowerpecker,Dicaeum tristrami,IUCN_LC
29572,blfflo1,5BAE90CD,Black-fronted Flowerpecker,Dicaeum igniferum,IUCN_LC
29575,recflo2,C7EFE9E7,Red-chested Flowerpecker,Dicaeum maugei,IUCN_LC
29580,fibflo1,907DF569,Fire-breasted Flowerpecker,Dicaeum ignipectus,IUCN_LC
29585,fibflo3,8C11AB08,Cambodian Flowerpecker,Dicaeum cambodianum,IUCN_LC
29586,fibflo4,6C9DF46C,Fire-throated Flowerpecker,Dicaeum luzoniense,IUCN_LC
29590,fibflo5,0BCE71E0,Sumatran Flowerpecker,Dicaeum beccarii,IUCN_LC
29591,blsflo1,86A57304,Black-sided Flowerpecker,Dicaeum monticolum,IUCN_LC
29592,gysflo1,25D14505,Gray-sided Flowerpecker,Dicaeum celebicum,IUCN_LC
29610,mistle1,7CCB0FB6,Mistletoebird,Dicaeum hirundinaceum,IUCN_LC
29611,scbflo1,10016732,Scarlet-backed Flowerpecker,Dicaeum cruentatum,IUCN_LC
29619,schflo1,3C404F82,Scarlet-headed Flowerpecker,Dicaeum trochileum,IUCN_LC
29625,rucsun2,67A740A4,Ruby-cheeked Sunbird,Chalcoparia singalensis,IUCN_LC
29637,sctsun2,D508B219,Fraser's Sunbird,Deleornis fraseri,IUCN_LC
29641,gyhsun1,D34970F5,Gray-headed Sunbird,Deleornis axillaris,IUCN_LC
29642,plbsun1,67F06823,Plain-backed Sunbird,Anthreptes reichenowi,IUCN_NT
29645,ancsun1,1DA9FFC9,Anchieta's Sunbird,Anthreptes anchietae,IUCN_LC
29646,plasun1,2FFB2DBC,Plain Sunbird,Anthreptes simplex,IUCN_LC
29647,pltsun2,7F96C52A,Brown-throated Sunbird,Anthreptes malacensis,IUCN_LC
29663,pltsun3,C8FA38F5,Gray-throated Sunbird,Anthreptes griseigularis,IUCN_LC
29667,retsun3,63A37EE4,Red-throated Sunbird,Anthreptes rhodolaemus,IUCN_NT
29668,mobsun1,C13861D6,Mouse-brown Sunbird,Anthreptes gabonicus,IUCN_LC
29669,wvbsun1,857DCDD5,Western Violet-backed Sunbird,Anthreptes longuemarei,IUCN_LC
29676,kvbsun1,2D0C83B2,Eastern Violet-backed Sunbird,Anthreptes orientalis,IUCN_LC
29677,uvbsun1,56C6CBA8,Uluguru Violet-backed Sunbird,Anthreptes neglectus,IUCN_LC
29678,vitsun1,74D67BDB,Violet-tailed Sunbird,Anthreptes aurantius,IUCN_LC
29679,ligsun2,1B29AD28,Little Green Sunbird,Anthreptes seimundi,IUCN_LC
29686,bansun1,8C506F22,Banded Sunbird,Anthreptes rubritorques,IUCN_VU
29688,colsun2,1611F295,Collared Sunbird,Hedydipna collaris,IUCN_LC
29698,pygsun2,B0E7740F,Pygmy Sunbird,Hedydipna platura,IUCN_LC
29699,nivsun2,8333D907,Nile Valley Sunbird,Hedydipna metallica,IUCN_LC
29700,amasun2,0B4F3AA2,Amani Sunbird,Hedydipna pallidigaster,IUCN_EN
29701,reisun2,9B953393,Reichenbach's Sunbird,Anabathmis reichenbachii,IUCN_LC
29702,prisun2,4834AB04,Principe Sunbird,Anabathmis hartlaubii,IUCN_LC
29703,newsun2,BFA9B759,Newton's Sunbird,Anabathmis newtonii,IUCN_LC
29704,satsun1,1DEA5DEA,Sao Tome Sunbird,Dreptes thomensis,IUCN_VU
29705,orbsun2,02B06535,Orange-breasted Sunbird,Anthobaphes violacea,IUCN_LC
29706,gnhsun1,6DE16262,Green-headed Sunbird,Cyanomitra verticalis,IUCN_LC
29713,bansun3,ED6CD9D5,Bannerman's Sunbird,Cyanomitra bannermani,IUCN_LC
29714,btbsun2,36A24C79,Blue-throated Brown Sunbird,Cyanomitra cyanolaema,IUCN_LC
29718,camsun2,B76E3DA1,Cameroon Sunbird,Cyanomitra oritis,IUCN_LC
29722,buhsun1,AE0035FF,Blue-headed Sunbird,Cyanomitra alinae,IUCN_LC
29728,eaosun1,EE79A5EF,Olive Sunbird,Cyanomitra olivacea,IUCN_LC
29740,mocsun2,C1CBA33A,Mouse-colored Sunbird,Cyanomitra veroxii,IUCN_LC
29744,butsun2,59EE3B94,Buff-throated Sunbird,Chalcomitra adelberti,IUCN_LC
29747,carsun2,23BEFB19,Carmelite Sunbird,Chalcomitra fuliginosa,IUCN_LC
29750,gntsun1,2E2DE0B6,Green-throated Sunbird,Chalcomitra rubescens,IUCN_LC
29754,amesun2,B022292C,Amethyst Sunbird,Chalcomitra amethystina,IUCN_LC
29758,sccsun2,0059A2E0,Scarlet-chested Sunbird,Chalcomitra senegalensis,IUCN_LC
29764,hunsun2,8F052626,Hunter's Sunbird,Chalcomitra hunteri,IUCN_LC
29767,socsun2,98E4ABFF,Socotra Sunbird,Chalcomitra balfouri,IUCN_LC
29768,pursun3,9A13D986,Purple-rumped Sunbird,Leptocoma zeylonica,IUCN_LC
29771,crbsun2,B5F1B635,Crimson-backed Sunbird,Leptocoma minima,IUCN_LC
